order_ID,product,quantity_ordered,price,order_date,state,city,zip_code
150590,AAA Batteries (4-pack),1,2.99,02/08/19 09:35,TX,Austin,78729
150591,AAA Batteries (4-pack),1,2.99,02/12/19 15:29,TX,Dallas,75201
150592,USB-C Charging Cable,1,11.95,02/02/19 09:27,OR,Portland,97209
150593,Bose SoundSport Headphones,1,99.99,02/15/19 16:58,MI,Detroit,48207
150594,USB-C Charging Cable,1,11.95,02/19/19 18:54,CA,Los Angeles,90001
150595,USB-C Charging Cable,1,11.95,02/12/19 06:12,TX,Austin,78745
150596,AAA Batteries (4-pack),1,2.99,02/07/19 14:38,NY,Buffalo,14201
150597,USB-C Charging Cable,1,11.95,02/18/19 16:08,TX,Austin,78745
150598,Wired Headphones,1,11.99,02/21/19 15:25,CA,San Francisco,94016
150599,20in Monitor,1,109.99,02/19/19 12:08,CA,San Diego,91911
150600,AA Batteries (4-pack),1,3.84,02/11/19 00:57,CA,San Francisco,94118
150601,AAA Batteries (4-pack),2,2.99,02/16/19 13:24,TX,Dallas,75215
150602,Apple Airpods Headphones,1,150,02/11/19 09:44,NY,New York City,10118
150603,USB-C Charging Cable,1,11.95,02/18/19 14:44,WA,Seattle,98115
150604,AA Batteries (4-pack),1,3.84,02/26/19 17:09,WA,Seattle,98122
150605,USB-C Charging Cable,1,11.95,02/06/19 14:27,IL,Chicago,60629
150606,AA Batteries (4-pack),1,3.84,02/28/19 10:17,CA,San Francisco,94102
150607,Lightning Charging Cable,1,14.95,02/27/19 19:36,PA,Philadelphia,19116
150608,ThinkPad Laptop,1,999.99,02/20/19 11:53,TX,Houston,77002
150609,USB-C Charging Cable,1,11.95,02/09/19 20:23,CA,San Francisco,94016
150610,27in FHD Monitor,1,149.99,02/19/19 10:42,CA,San Diego,91911
150611,AAA Batteries (4-pack),1,2.99,02/04/19 16:49,MI,Detroit,48207
150612,USB-C Charging Cable,1,11.95,02/28/19 20:14,CA,San Diego,92091
150613,AA Batteries (4-pack),1,3.84,02/08/19 13:05,WA,Seattle,98122
150614,AA Batteries (4-pack),2,3.84,02/05/19 17:18,OR,Portland,97209
150615,27in FHD Monitor,1,149.99,02/27/19 13:34,IL,Chicago,60607
150616,27in 4K Gaming Monitor,1,389.99,02/05/19 20:35,TX,Dallas,75215
150617,Google Phone,1,600,02/25/19 00:02,WA,Seattle,98115
150617,USB-C Charging Cable,1,11.95,02/25/19 00:02,OR,Portland,97209
150618,USB-C Charging Cable,1,11.95,02/24/19 12:20,TX,Dallas,75201
150619,USB-C Charging Cable,1,11.95,02/17/19 17:23,OR,Portland,97201
150620,Apple Airpods Headphones,1,150,02/07/19 15:12,PA,Philadelphia,19132
150621,AA Batteries (4-pack),1,3.84,02/05/19 13:01,WA,Seattle,98122
150622,34in Ultrawide Monitor,1,379.99,02/12/19 16:05,TX,Austin,78729
150623,iPhone,1,700,02/05/19 22:46,NY,Buffalo,14211
150624,34in Ultrawide Monitor,1,379.99,02/16/19 09:59,TX,Dallas,75215
150625,AAA Batteries (4-pack),1,2.99,02/21/19 14:54,CA,Los Angeles,90008
150626,AA Batteries (4-pack),2,3.84,02/26/19 23:55,FL,Miami,33186
150627,USB-C Charging Cable,1,11.95,02/17/19 07:01,WA,Seattle,98101
150628,Lightning Charging Cable,2,14.95,02/25/19 17:22,PA,Philadelphia,19102
150629,AA Batteries (4-pack),1,3.84,02/28/19 18:17,CA,San Diego,92091
150630,Apple Airpods Headphones,1,150,02/14/19 09:15,NY,New York City,10001
150631,20in Monitor,1,109.99,02/26/19 14:12,NY,New York City,10013
150632,Wired Headphones,1,11.99,02/18/19 21:48,MI,Detroit,48207
150633,Wired Headphones,1,11.99,02/09/19 14:21,PA,Philadelphia,19132
150634,USB-C Charging Cable,1,11.95,02/11/19 17:17,CA,Los Angeles,90014
150635,iPhone,1,700,02/10/19 17:43,WA,Seattle,98101
150636,USB-C Charging Cable,1,11.95,02/15/19 11:59,NY,New York City,10001
150637,Apple Airpods Headphones,1,150,02/02/19 17:37,NY,New York City,10013
150638,AA Batteries (4-pack),1,3.84,02/19/19 11:04,GA,Atlanta,30303
150639,Lightning Charging Cable,2,14.95,02/19/19 14:28,CA,San Diego,92029
150640,Vareebadd Phone,1,400,02/26/19 00:07,IL,Chicago,60629
150641,AAA Batteries (4-pack),1,2.99,02/10/19 14:57,NY,Buffalo,14211
150642,Lightning Charging Cable,1,14.95,02/27/19 20:18,IL,Chicago,60618
150643,Apple Airpods Headphones,1,150,02/23/19 22:12,OH,Columbus,43201
150644,Bose SoundSport Headphones,1,99.99,02/17/19 18:07,CA,San Diego,92091
150645,27in 4K Gaming Monitor,1,389.99,02/02/19 07:06,CA,San Francisco,94118
150646,27in FHD Monitor,1,149.99,02/10/19 11:22,TX,Houston,77002
150647,20in Monitor,1,109.99,02/20/19 16:34,OR,Portland,97201
150648,27in 4K Gaming Monitor,1,389.99,02/07/19 10:52,MI,Detroit,48215
150649,27in FHD Monitor,1,149.99,02/15/19 20:14,MI,Detroit,48215
150650,Bose SoundSport Headphones,1,99.99,02/21/19 16:43,CA,Los Angeles,90001
150651,Google Phone,1,600,02/02/19 11:49,TX,Houston,77055
150651,USB-C Charging Cable,1,11.95,02/02/19 11:49,CA,San Francisco,94016
150652,AAA Batteries (4-pack),1,2.99,02/12/19 10:28,MI,Detroit,48127
150653,27in FHD Monitor,1,149.99,02/04/19 11:42,FL,Orlando,32822
150654,Wired Headphones,1,11.99,02/14/19 19:10,TX,Dallas,75209
150655,AAA Batteries (4-pack),1,2.99,02/12/19 16:15,CA,San Francisco,94118
150656,27in FHD Monitor,1,149.99,02/13/19 11:59,FL,Miami,33125
150657,AAA Batteries (4-pack),1,2.99,02/10/19 16:25,GA,Atlanta,30318
150658,USB-C Charging Cable,1,11.95,02/25/19 05:30,OR,Portland,97201
150659,27in 4K Gaming Monitor,1,389.99,02/11/19 10:57,IL,Chicago,60629
150660,27in FHD Monitor,1,149.99,02/03/19 22:41,CA,San Diego,92029
150661,Wired Headphones,1,11.99,02/21/19 16:48,TX,Dallas,75215
150662,Wired Headphones,1,11.99,02/01/19 15:57,TX,Houston,77055
150663,AAA Batteries (4-pack),1,2.99,02/14/19 03:13,CA,San Francisco,94016
150664,ThinkPad Laptop,1,999.99,02/06/19 15:58,MI,Detroit,48207
150665,AAA Batteries (4-pack),2,2.99,02/10/19 09:12,PA,Philadelphia,19132
150666,Wired Headphones,1,11.99,02/05/19 11:39,TX,Austin,78701
150667,USB-C Charging Cable,1,11.95,02/27/19 23:58,WA,Seattle,98101
150668,Wired Headphones,1,11.99,02/14/19 18:09,CA,Los Angeles,90014
150669,iPhone,1,700,02/10/19 03:20,CA,San Diego,92091
150670,AA Batteries (4-pack),1,3.84,02/28/19 16:17,WA,Seattle,98122
150671,Bose SoundSport Headphones,1,99.99,02/09/19 07:58,OR,Portland,97201
150672,USB-C Charging Cable,1,11.95,02/24/19 14:03,CA,Los Angeles,90001
150673,Bose SoundSport Headphones,1,99.99,02/02/19 13:50,TX,Dallas,75215
150674,Google Phone,1,600,02/21/19 11:44,CA,Los Angeles,90008
150674,USB-C Charging Cable,1,11.95,02/21/19 11:44,CA,San Diego,91911
150674,Wired Headphones,1,11.99,02/21/19 11:44,NY,New York City,10118
150675,Lightning Charging Cable,1,14.95,02/24/19 12:57,FL,Miami,33186
150676,27in FHD Monitor,1,149.99,02/17/19 20:37,CA,San Diego,92091
150677,ThinkPad Laptop,1,999.99,02/08/19 18:26,WA,Seattle,98115
150678,AA Batteries (4-pack),1,3.84,02/17/19 13:00,NY,New York City,10118
150679,Bose SoundSport Headphones,1,99.99,02/17/19 14:38,TX,Houston,77019
150680,iPhone,1,700,02/03/19 12:49,OR,Portland,97209
150681,USB-C Charging Cable,2,11.95,02/17/19 22:20,CA,Los Angeles,90001
150682,Apple Airpods Headphones,1,150,02/15/19 21:55,CA,San Francisco,94102
150683,27in FHD Monitor,1,149.99,02/23/19 22:28,TX,Houston,77055
150684,34in Ultrawide Monitor,1,379.99,02/23/19 18:41,NY,New York City,10013
150685,Lightning Charging Cable,2,14.95,02/05/19 13:36,CA,Los Angeles,90014
150686,iPhone,1,700,02/28/19 17:39,NY,Buffalo,14205
150687,Wired Headphones,1,11.99,02/27/19 15:36,GA,Atlanta,30303
150688,Google Phone,1,600,02/07/19 09:30,FL,Orlando,32801
150688,Wired Headphones,1,11.99,02/07/19 09:30,CA,San Diego,92091
150689,AAA Batteries (4-pack),1,2.99,02/24/19 18:42,PA,Philadelphia,19132
150690,AA Batteries (4-pack),1,3.84,02/28/19 22:41,OH,Columbus,43212
150691,20in Monitor,1,109.99,02/26/19 00:43,CA,Los Angeles,90001
150692,Bose SoundSport Headphones,1,99.99,02/23/19 19:59,OR,Portland,97223
150693,Wired Headphones,1,11.99,02/23/19 13:45,TX,Houston,77055
150694,Apple Airpods Headphones,1,150,02/26/19 20:58,TX,Austin,78745
150695,AA Batteries (4-pack),1,3.84,02/07/19 20:34,CA,Los Angeles,90001
150696,AA Batteries (4-pack),1,3.84,02/02/19 13:55,MI,Detroit,48215
150697,Bose SoundSport Headphones,1,99.99,02/19/19 09:30,TX,Austin,78745
150698,34in Ultrawide Monitor,1,379.99,02/08/19 13:19,CA,San Francisco,94118
150699,USB-C Charging Cable,1,11.95,02/06/19 15:39,TX,Dallas,75201
150700,USB-C Charging Cable,1,11.95,02/03/19 02:10,FL,Miami,33137
150701,ThinkPad Laptop,1,999.99,02/07/19 20:21,NY,New York City,10013
150702,34in Ultrawide Monitor,1,379.99,02/23/19 20:58,CA,San Francisco,94102
150703,27in 4K Gaming Monitor,1,389.99,02/03/19 11:37,NY,Buffalo,14201
150704,27in 4K Gaming Monitor,1,389.99,02/11/19 17:50,FL,Miami,33137
150705,Bose SoundSport Headphones,1,99.99,02/15/19 19:37,PA,Philadelphia,19116
150706,Lightning Charging Cable,1,14.95,02/19/19 12:11,NY,New York City,10118
150707,Lightning Charging Cable,1,14.95,02/15/19 20:50,MI,Detroit,48215
150708,Bose SoundSport Headphones,1,99.99,02/05/19 14:25,NY,Buffalo,14211
150709,USB-C Charging Cable,1,11.95,02/16/19 18:54,OH,Columbus,43212
150710,27in 4K Gaming Monitor,1,389.99,02/01/19 10:27,TX,Austin,78745
150711,Flatscreen TV,1,300,02/16/19 19:16,OR,Portland,97201
150712,AA Batteries (4-pack),3,3.84,02/19/19 14:49,FL,Miami,33137
150713,AAA Batteries (4-pack),2,2.99,02/01/19 09:54,CA,Los Angeles,90008
150714,Bose SoundSport Headphones,1,99.99,02/14/19 20:46,CA,San Francisco,94016
150715,Apple Airpods Headphones,1,150,02/28/19 16:23,FL,Miami,33125
150716,Bose SoundSport Headphones,1,99.99,02/05/19 12:53,PA,Philadelphia,19116
150717,USB-C Charging Cable,1,11.95,02/03/19 19:43,FL,Miami,33186
150718,AA Batteries (4-pack),1,3.84,02/20/19 00:06,OR,Portland,97201
150719,AAA Batteries (4-pack),1,2.99,02/01/19 14:44,FL,Miami,33125
150720,27in FHD Monitor,1,149.99,02/10/19 20:23,CA,San Diego,91911
150721,Apple Airpods Headphones,1,150,02/14/19 23:24,NY,New York City,10001
150722,AA Batteries (4-pack),2,3.84,02/09/19 17:56,FL,Miami,33186
150723,Lightning Charging Cable,1,14.95,02/20/19 20:08,OH,Columbus,43212
150724,34in Ultrawide Monitor,1,379.99,02/14/19 18:37,OR,Portland,97201
150725,AA Batteries (4-pack),2,3.84,02/27/19 09:19,IL,Chicago,60618
150726,USB-C Charging Cable,1,11.95,02/09/19 15:27,IL,Chicago,60618
150727,Apple Airpods Headphones,1,150,02/21/19 13:23,GA,Atlanta,30303
150728,Wired Headphones,1,11.99,02/03/19 12:04,CA,San Diego,92029
150729,Google Phone,1,600,02/08/19 11:53,MI,Detroit,48215
150730,USB-C Charging Cable,2,11.95,02/16/19 11:39,IL,Chicago,60607
150731,Lightning Charging Cable,1,14.95,02/24/19 04:22,TX,Dallas,75215
150732,AA Batteries (4-pack),1,3.84,02/11/19 13:04,TX,Dallas,75209
150733,27in 4K Gaming Monitor,1,389.99,02/15/19 00:53,CA,Los Angeles,90008
150734,Google Phone,1,600,02/13/19 09:47,TX,Houston,77055
150734,USB-C Charging Cable,1,11.95,02/13/19 09:47,PA,Philadelphia,19102
150735,AA Batteries (4-pack),1,3.84,02/13/19 11:49,GA,Atlanta,30339
150736,Wired Headphones,1,11.99,02/21/19 19:14,PA,Philadelphia,19102
150737,AAA Batteries (4-pack),1,2.99,02/14/19 13:41,WA,Seattle,98101
150738,Bose SoundSport Headphones,1,99.99,02/08/19 21:06,PA,Philadelphia,19116
150739,Lightning Charging Cable,1,14.95,02/15/19 12:08,PA,Philadelphia,19116
150740,34in Ultrawide Monitor,1,379.99,02/08/19 19:30,WA,Seattle,98101
150741,Bose SoundSport Headphones,1,99.99,02/11/19 08:16,NY,New York City,10118
150742,Wired Headphones,1,11.99,02/09/19 23:19,IL,Chicago,60629
150743,AAA Batteries (4-pack),1,2.99,02/17/19 05:23,GA,Atlanta,30339
150744,34in Ultrawide Monitor,1,379.99,02/07/19 13:45,TX,Dallas,75215
150745,AA Batteries (4-pack),3,3.84,02/26/19 10:42,OR,Portland,97201
150746,AAA Batteries (4-pack),1,2.99,02/01/19 12:15,TX,Dallas,75201
150747,USB-C Charging Cable,1,11.95,02/03/19 11:18,CA,San Francisco,94118
150748,AAA Batteries (4-pack),1,2.99,02/27/19 12:39,NY,Buffalo,14201
150749,Vareebadd Phone,1,400,02/19/19 09:25,OH,Columbus,43212
150750,iPhone,1,700,02/05/19 17:18,FL,Miami,33186
150751,USB-C Charging Cable,2,11.95,02/11/19 18:06,MI,Detroit,48127
150752,Wired Headphones,1,11.99,02/08/19 00:08,TX,Austin,78729
150753,Lightning Charging Cable,1,14.95,02/28/19 11:30,FL,Orlando,32822
150754,AAA Batteries (4-pack),1,2.99,02/27/19 13:34,FL,Orlando,32807
150755,AA Batteries (4-pack),1,3.84,02/20/19 10:25,TX,Austin,78701
150756,Bose SoundSport Headphones,1,99.99,02/03/19 08:16,FL,Miami,33186
150757,USB-C Charging Cable,1,11.95,02/18/19 18:55,NY,New York City,10013
150758,iPhone,1,700,02/19/19 09:38,CA,San Diego,91911
150758,Wired Headphones,1,11.99,02/19/19 09:38,OH,Columbus,43201
150759,Lightning Charging Cable,1,14.95,02/03/19 05:10,NY,Buffalo,14205
150760,AA Batteries (4-pack),2,3.84,02/17/19 20:04,FL,Miami,33125
150761,AAA Batteries (4-pack),1,2.99,02/19/19 21:47,NY,New York City,10013
150762,USB-C Charging Cable,1,11.95,02/15/19 23:07,FL,Orlando,32807
150763,AA Batteries (4-pack),3,3.84,02/11/19 22:09,TX,Dallas,75215
150764,AAA Batteries (4-pack),1,2.99,02/26/19 11:27,TX,Houston,77019
150765,AA Batteries (4-pack),1,3.84,02/13/19 20:53,TX,Houston,77055
150766,Bose SoundSport Headphones,1,99.99,02/25/19 12:50,CA,Los Angeles,90008
150767,Bose SoundSport Headphones,1,99.99,02/01/19 17:13,CA,Los Angeles,90014
150768,Lightning Charging Cable,1,14.95,02/26/19 17:05,NY,Buffalo,14205
150769,Apple Airpods Headphones,1,150,02/03/19 12:41,IL,Chicago,60629
150770,34in Ultrawide Monitor,1,379.99,02/06/19 10:02,TX,Dallas,75209
150771,AA Batteries (4-pack),1,3.84,02/26/19 11:16,NY,Buffalo,14205
150772,Bose SoundSport Headphones,1,99.99,02/25/19 13:19,FL,Miami,33125
150773,AA Batteries (4-pack),1,3.84,02/08/19 11:25,FL,Miami,33186
150774,AA Batteries (4-pack),1,3.84,02/21/19 18:25,MI,Detroit,48215
150775,Lightning Charging Cable,1,14.95,02/16/19 21:07,TX,Austin,78701
150776,Bose SoundSport Headphones,1,99.99,02/04/19 16:57,CA,San Diego,92029
150777,Lightning Charging Cable,2,14.95,02/14/19 18:05,CA,San Diego,91911
150778,Apple Airpods Headphones,1,150,02/04/19 12:18,FL,Orlando,32801
150779,27in FHD Monitor,1,149.99,02/28/19 15:40,MI,Detroit,48127
150780,Google Phone,1,600,02/15/19 20:54,TX,Dallas,75215
150781,Bose SoundSport Headphones,1,99.99,02/08/19 20:23,CA,San Francisco,94102
150782,Lightning Charging Cable,1,14.95,02/18/19 12:26,CA,Los Angeles,90014
150783,AAA Batteries (4-pack),1,2.99,02/27/19 23:25,CA,San Diego,92029
150784,AA Batteries (4-pack),1,3.84,02/22/19 09:55,FL,Orlando,32822
150785,Apple Airpods Headphones,1,150,02/21/19 18:26,TX,Austin,78729
150786,AA Batteries (4-pack),2,3.84,02/06/19 21:28,TX,Austin,78701
150787,USB-C Charging Cable,1,11.95,02/19/19 18:20,FL,Miami,33137
150788,Wired Headphones,1,11.99,02/14/19 16:41,TX,Dallas,75215
150789,Lightning Charging Cable,1,14.95,02/22/19 03:03,PA,Philadelphia,19102
150790,USB-C Charging Cable,1,11.95,02/11/19 13:38,NY,Buffalo,14205
150791,Apple Airpods Headphones,1,150,02/19/19 02:12,TX,Dallas,75201
150792,Wired Headphones,1,11.99,02/19/19 20:45,NY,Buffalo,14211
150793,ThinkPad Laptop,1,999.99,02/01/19 13:15,NY,New York City,10013
150794,AAA Batteries (4-pack),1,2.99,02/27/19 18:34,MI,Detroit,48207
150795,27in 4K Gaming Monitor,1,389.99,02/26/19 20:05,FL,Miami,33125
150796,AAA Batteries (4-pack),2,2.99,02/23/19 18:25,WA,Seattle,98122
150797,USB-C Charging Cable,3,11.95,02/18/19 12:55,CA,Los Angeles,90001
150798,Macbook Pro Laptop,1,1700,02/08/19 11:56,CA,San Diego,92029
150799,Bose SoundSport Headphones,1,99.99,02/21/19 09:55,WA,Seattle,98101
150800,USB-C Charging Cable,1,11.95,02/23/19 20:11,WA,Seattle,98115
150801,AAA Batteries (4-pack),1,2.99,02/10/19 12:32,PA,Philadelphia,19132
150802,Google Phone,1,600,02/01/19 11:11,NY,New York City,10118
150803,Bose SoundSport Headphones,1,99.99,02/14/19 17:22,CA,San Francisco,94102
150804,AAA Batteries (4-pack),1,2.99,02/21/19 14:47,CA,Los Angeles,90008
150805,AA Batteries (4-pack),1,3.84,02/27/19 16:07,NY,New York City,10013
150806,USB-C Charging Cable,1,11.95,02/28/19 10:45,NY,New York City,10013
150807,27in 4K Gaming Monitor,1,389.99,02/18/19 10:42,NY,New York City,10013
150808,AA Batteries (4-pack),1,3.84,02/08/19 09:37,OH,Columbus,43224
150809,USB-C Charging Cable,1,11.95,02/24/19 09:53,FL,Miami,33137
150810,USB-C Charging Cable,1,11.95,02/10/19 13:04,FL,Miami,33125
150811,Google Phone,1,600,02/14/19 14:23,OR,Portland,97223
150812,Wired Headphones,1,11.99,03/01/19 02:18,IL,Chicago,60629
150813,Apple Airpods Headphones,1,150,02/19/19 20:40,GA,Atlanta,30303
150814,USB-C Charging Cable,1,11.95,02/18/19 20:53,CA,Los Angeles,90001
150815,Wired Headphones,1,11.99,02/12/19 21:37,MI,Detroit,48215
150816,Flatscreen TV,1,300,02/15/19 09:51,FL,Miami,33186
150817,AA Batteries (4-pack),1,3.84,02/26/19 14:44,IL,Chicago,60629
150818,AA Batteries (4-pack),1,3.84,02/26/19 18:01,TX,Austin,78729
150819,27in FHD Monitor,1,149.99,02/14/19 11:05,WA,Seattle,98101
150820,AA Batteries (4-pack),1,3.84,02/05/19 21:20,PA,Philadelphia,19132
150821,Bose SoundSport Headphones,1,99.99,02/25/19 20:48,GA,Atlanta,30318
150822,AA Batteries (4-pack),1,3.84,02/23/19 20:02,NY,New York City,10118
150823,USB-C Charging Cable,1,11.95,02/24/19 10:12,TX,Houston,77055
150824,Wired Headphones,1,11.99,02/04/19 20:24,PA,Philadelphia,19132
150825,27in FHD Monitor,1,149.99,02/22/19 19:16,TX,Austin,78745
150826,Bose SoundSport Headphones,1,99.99,02/16/19 11:13,CA,San Francisco,94102
150827,USB-C Charging Cable,1,11.95,02/08/19 10:29,CA,San Francisco,94016
150828,Macbook Pro Laptop,1,1700,02/18/19 21:13,FL,Orlando,32801
150829,27in 4K Gaming Monitor,1,389.99,02/08/19 02:33,OR,Portland,97201
150830,USB-C Charging Cable,2,11.95,02/28/19 20:49,TX,Austin,78701
150831,AAA Batteries (4-pack),1,2.99,02/15/19 16:13,MI,Detroit,48207
150832,USB-C Charging Cable,1,11.95,02/16/19 06:56,NY,New York City,10118
150833,USB-C Charging Cable,1,11.95,02/15/19 11:18,MI,Detroit,48127
